idx_node avai
1600 0.5
1600 0.5
1600 0.5
1600 0.5
1600 0.5
1600 0.5
1600 0.5
1600 0.5
1600 0.5
1600 0.5
1600 0.5
1600 0.5
1600 0.5
1600 0.5
2579 0.2
2579 0.2
2579 0.2
2579 0.2
2579 0.2
2579 0.2
2579 0.2
2579 0.2
2579 0.2
2579 0.2
2579 0.2
2579 0.2
2579 0.2
2579 0.2
17 0.05
17 0.05
17 0.05
17 0.05
17 0.05
17 0.05
17 0.05
17 0.05
17 0.05
17 0.05
17 0.05
17 0.05
17 0.05
17 0.05
18 0.05
18 0.05
18 0.05
18 0.05
18 0.05
18 0.05
18 0.05
18 0.05
18 0.05
18 0.05
18 0.05
18 0.05
18 0.05
18 0.05
12 0.05
12 0.05
12 0.05
12 0.05
12 0.05
12 0.05
12 0.05
12 0.05
12 0.05
12 0.05
12 0.05
12 0.05
12 0.05
12 0.05
14 0.05
14 0.05
14 0.05
14 0.05
14 0.05
14 0.05
14 0.05
14 0.05
14 0.05
14 0.05
14 0.05
14 0.05
14 0.05
14 0.05
13 0.01
13 0.01
13 0.01
13 0.01
13 0.01
13 0.01
13 0.01
13 0.01
13 0.01
13 0.01
13 0.01
13 0.01
13 0.01
13 0.01
10 0.01
10 0.01
10 0.01
10 0.01
10 0.01
10 0.01
10 0.01
10 0.01
10 0.01
10 0.01
10 0.01
10 0.01
10 0.01
10 0.01
119 0.01
119 0.01
119 0.01
119 0.01
119 0.01
119 0.01
119 0.01
119 0.01
119 0.01
119 0.01
119 0.01
119 0.01
119 0.01
119 0.01
118 0.01
118 0.01
118 0.01
118 0.01
118 0.01
118 0.01
118 0.01
118 0.01
118 0.01
118 0.01
118 0.01
118 0.01
118 0.01
118 0.01
69 0.01
69 0.01
69 0.01
69 0.01
69 0.01
69 0.01
69 0.01
69 0.01
69 0.01
69 0.01
69 0.01
69 0.01
69 0.01
69 0.01
68 0.007142857
68 0.007142857
68 0.007142857
68 0.007142857
68 0.007142857
68 0.007142857
68 0.007142857
68 0.007142857
68 0.007142857
68 0.007142857
68 0.007142857
68 0.007142857
68 0.007142857
68 0.007142857
70 0.007142857
70 0.007142857
70 0.007142857
70 0.007142857
70 0.007142857
70 0.007142857
70 0.007142857
70 0.007142857
70 0.007142857
70 0.007142857
70 0.007142857
70 0.007142857
70 0.007142857
70 0.007142857
49 0.007142857
49 0.007142857
49 0.007142857
49 0.007142857
49 0.007142857
49 0.007142857
49 0.007142857
49 0.007142857
49 0.007142857
49 0.007142857
49 0.007142857
49 0.007142857
49 0.007142857
49 0.007142857
48 0.007142857
48 0.007142857
48 0.007142857
48 0.007142857
48 0.007142857
48 0.007142857
48 0.007142857
48 0.007142857
48 0.007142857
48 0.007142857
48 0.007142857
48 0.007142857
48 0.007142857
48 0.007142857
19 0.007142857
19 0.007142857
19 0.007142857
19 0.007142857
19 0.007142857
19 0.007142857
19 0.007142857
19 0.007142857
19 0.007142857
19 0.007142857
19 0.007142857
19 0.007142857
19 0.007142857
19 0.007142857
1589 0.007142857
1589 0.007142857
1589 0.007142857
1589 0.007142857
1589 0.007142857
1589 0.007142857
1589 0.007142857
1589 0.007142857
1589 0.007142857
1589 0.007142857
1589 0.007142857
1589 0.007142857
1589 0.007142857
1589 0.007142857
78 0.007142857
78 0.007142857
78 0.007142857
78 0.007142857
78 0.007142857
78 0.007142857
78 0.007142857
78 0.007142857
78 0.007142857
78 0.007142857
78 0.007142857
78 0.007142857
78 0.007142857
78 0.007142857
